DateTime,Consumption,Temperature
2017-01-01 00:00:00,6449.245662739874,26.0
2017-01-01 01:00:00,5824.389598365753,25.666666666666664
2017-01-01 02:00:00,5732.175654712199,25.33333333333333
2017-01-01 03:00:00,5639.712162486927,25.0
2017-01-01 04:00:00,5150.275723750144,24.0
2017-01-01 05:00:00,4994.357150387584,23.0
2017-01-01 06:00:00,4641.172362544031,22.0
2017-01-01 07:00:00,4661.419752073476,23.066666666666663
2017-01-01 08:00:00,4930.192969761275,24.13333333333333
2017-01-01 09:00:00,5065.064911222613,25.2
2017-01-01 10:00:00,5246.575740183375,26.4
2017-01-01 11:00:00,5477.185384550658,27.6
2017-01-01 12:00:00,5473.124197361322,28.8
2017-01-01 13:00:00,5504.417885966678,29.8
2017-01-01 14:00:00,5752.583386423958,30.8
2017-01-01 15:00:00,5672.926372755838,31.8
2017-01-01 16:00:00,5465.9022954838,31.2
2017-01-01 17:00:00,5371.216661226779,30.6
2017-01-01 18:00:00,5106.122791592163,30.0
2017-01-01 19:00:00,5548.959041507869,27.666666666666664
2017-01-01 20:00:00,6414.005101299941,25.33333333333333
2017-01-01 21:00:00,6504.089988848223,23.0
2017-01-01 22:00:00,6351.531536153642,22.666666666666664
2017-01-01 23:00:00,6028.958738666506,22.33333333333333
2017-01-02 00:00:00,5641.490800301695,22.0
2017-01-02 01:00:00,5481.895703761069,22.0
2017-01-02 02:00:00,5377.752002935698,22.0
2017-01-02 03:00:00,5202.027265592744,22.0
2017-01-02 04:00:00,5186.960625238129,22.0
2017-01-02 05:00:00,5197.293738467679,22.0
2017-01-02 06:00:00,4916.347265917004,22.0
2017-01-02 07:00:00,5226.982218858791,23.33333333333333
2017-01-02 08:00:00,5827.936357203593,24.666666666666664
2017-01-02 09:00:00,6100.753942245697,26.0
2017-01-02 10:00:00,6369.823551008789,27.8
2017-01-02 11:00:00,6749.80162868654,29.599999999999994
2017-01-02 12:00:00,6846.000000000001,31.4
2017-01-02 13:00:00,7015.999999999999,32.266666666666666
2017-01-02 14:00:00,7224.201480078493,33.133333333333326
2017-01-02 15:00:00,7191.000000000001,34.0
2017-01-02 16:00:00,6960.0,33.666666666666664
2017-01-02 17:00:00,6776.0,33.33333333333333
2017-01-02 18:00:00,6432.000000000001,33.0
2017-01-02 19:00:00,6663.0,30.8
2017-01-02 20:00:00,7913.000000000001,28.6
2017-01-02 21:00:00,8238.355205150317,26.4
2017-01-02 22:00:00,7855.134458806419,26.066666666666663
2017-01-02 23:00:00,7375.135618273547,25.733333333333327
2017-01-03 00:00:00,6961.481505002335,25.4
2017-01-03 01:00:00,6698.427294017962,24.733333333333327
2017-01-03 02:00:00,6472.960645993042,24.066666666666663
2017-01-03 03:00:00,6423.553710958298,23.4
2017-01-03 04:00:00,6379.1619602304145,23.4
2017-01-03 05:00:00,6371.7543072390845,23.4
2017-01-03 06:00:00,5742.06977469301,23.4
2017-01-03 07:00:00,6018.0920668462495,24.8
2017-01-03 08:00:00,6537.096761151975,26.2
2017-01-03 09:00:00,6843.440693152903,27.6
2017-01-03 10:00:00,7072.531881173821,28.8
2017-01-03 11:00:00,7337.604797115361,30.0
2017-01-03 12:00:00,7306.819769462588,31.2
2017-01-03 13:00:00,7433.4390129163585,31.53333333333333
2017-01-03 14:00:00,7776.0,31.866666666666667
2017-01-03 15:00:00,7741.999999999999,32.2
