DateTime,Consumption,Temperature
2015-01-01 00:00:00+01:00,2619.6010199490024,0.22500000000002274
2015-01-01 01:00:00+01:00,2516.0965951702415,0.22500000000002274
2015-01-01 02:00:00+01:00,2346.0314984250786,0.9360000000000355
2015-01-01 03:00:00+01:00,2196.6053697315133,0.9360000000000355
2015-01-01 04:00:00+01:00,2091.140242987851,0.9360000000000355
2015-01-01 05:00:00+01:00,2054.093295335233,1.4420000000000073
2015-01-01 06:00:00+01:00,2064.928753562322,1.4420000000000073
2015-01-01 07:00:00+01:00,2102.801259937003,1.4420000000000073
2015-01-01 08:00:00+01:00,2073.597120143993,2.501000000000033
2015-01-01 09:00:00+01:00,2129.63191840408,2.501000000000033
2015-01-01 10:00:00+01:00,2296.085195740213,2.501000000000033
2015-01-01 11:00:00+01:00,2429.928903554822,11.924000000000035
2015-01-01 12:00:00+01:00,2490.4010799460025,11.924000000000035
2015-01-01 13:00:00+01:00,2550.254087295635,11.924000000000035
2015-01-01 14:00:00+01:00,2546.0230988450576,12.884000000000015
2015-01-01 15:00:00+01:00,2427.9682015899207,13.844000000000051
2015-01-01 16:00:00+01:00,2385.658317084146,10.411500000000046
2015-01-01 17:00:00+01:00,2436.0173991300435,12.83565625
2015-01-01 18:00:00+01:00,2729.1939403029846,10.867343750000032
2015-01-01 19:00:00+01:00,2891.5194240287988,8.946187500000008
2015-01-01 20:00:00+01:00,2994.0950952452376,6.970000000000027
2015-01-01 21:00:00+01:00,3051.5746212689364,5.040999999999997
2015-01-01 22:00:00+01:00,2995.8494075296235,5.040999999999997
2015-01-01 23:00:00+01:00,2765.415329233538,3.379000000000019
2015-01-02 00:00:00+01:00,2793.4843257837106,3.379000000000019
2015-01-02 01:00:00+01:00,2573.1633418329084,3.379000000000019
2015-01-02 02:00:00+01:00,2395.5650217489124,3.164000000000044
2015-01-02 03:00:00+01:00,2326.0116994150294,3.164000000000044
2015-01-02 04:00:00+01:00,2280.193190340483,3.164000000000044
2015-01-02 05:00:00+01:00,2277.097345132743,2.677000000000021
2015-01-02 06:00:00+01:00,2298.6650667466624,2.677000000000021
2015-01-02 07:00:00+01:00,2376.061196940153,2.677000000000021
2015-01-02 08:00:00+01:00,2445.6145192740364,4.555000000000007
2015-01-02 09:00:00+01:00,2665.9355032248386,4.555000000000007
2015-01-02 10:00:00+01:00,2881.922303884806,4.555000000000007
2015-01-02 11:00:00+01:00,3000.080395980201,12.69500000000005
2015-01-02 12:00:00+01:00,2999.977201139943,12.69500000000005
2015-01-02 13:00:00+01:00,3037.952902354882,12.69500000000005
2015-01-02 14:00:00+01:00,3017.5203239838006,13.204687500000034
2015-01-02 15:00:00+01:00,2886.669266536673,13.714312500000005
2015-01-02 16:00:00+01:00,2819.2830358482074,11.223500000000001
2015-01-02 17:00:00+01:00,2802.4622768861555,12.733343750000017
2015-01-02 18:00:00+01:00,2997.2941352932353,11.242656250000039
2015-01-02 19:00:00+01:00,3298.8294585270737,9.545000000000016
2015-01-02 20:00:00+01:00,3432.879556022199,7.844500000000039
2015-01-02 21:00:00+01:00,3474.36388180591,5.937000000000012
2015-01-02 22:00:00+01:00,3346.19589020549,5.937000000000012
2015-01-02 23:00:00+01:00,3065.402729863507,5.937000000000012
2015-01-03 00:00:00+01:00,2638.0728963551824,5.060000000000002
2015-01-03 01:00:00+01:00,2433.747112644368,4.18300000000005
2015-01-03 02:00:00+01:00,2290.3062846857656,4.18300000000005
2015-01-03 03:00:00+01:00,2197.637318134093,3.0670000000000073
2015-01-03 04:00:00+01:00,2182.0548972551373,3.0670000000000073
2015-01-03 05:00:00+01:00,2199.701214939253,3.0670000000000073
2015-01-03 06:00:00+01:00,2236.6449677516125,2.1690000000000396
2015-01-03 07:00:00+01:00,2283.3922303884806,2.1690000000000396
2015-01-03 08:00:00+01:00,2348.3017849107546,2.1690000000000396
2015-01-03 09:00:00+01:00,2544.165591720414,4.1270000000000095
2015-01-03 10:00:00+01:00,2729.9163041847905,4.1270000000000095
2015-01-03 11:00:00+01:00,2782.0296985150744,12.093000000000018
2015-01-03 12:00:00+01:00,2756.9533523323835,12.093000000000018
2015-01-03 13:00:00+01:00,2765.82810859457,12.093000000000018
2015-01-03 14:00:00+01:00,2725.9949002549874,12.093000000000018
2015-01-03 15:00:00+01:00,2617.227538623069,14.823000000000036
2015-01-03 16:00:00+01:00,2556.1361931903407,13.596750000000043
2015-01-03 17:00:00+01:00,2528.376781160942,14.047312500000032
2015-01-03 18:00:00+01:00,2579.0454477276135,11.982656250000048
2015-01-03 19:00:00+01:00,2885.740512974351,9.918000000000006
2015-01-03 20:00:00+01:00,3064.267586620669,5.5020000000000095
2015-01-03 21:00:00+01:00,3082.8426578671065,5.5020000000000095
2015-01-03 22:00:00+01:00,2990.483275836208,5.5020000000000095
2015-01-03 23:00:00+01:00,2772.1229938503075,2.867999999999995
2015-01-04 00:00:00+01:00,2606.0824958752064,2.867999999999995
2015-01-04 01:00:00+01:00,2437.4621268936553,2.867999999999995
2015-01-04 02:00:00+01:00,2332.8225588720566,3.9430000000000405
2015-01-04 03:00:00+01:00,2289.9967001649916,3.9430000000000405
2015-01-04 04:00:00+01:00,2262.959652017399,3.9430000000000405
2015-01-04 05:00:00+01:00,2290.4094795260235,4.704000000000065
2015-01-04 06:00:00+01:00,2480.28798560072,4.704000000000065
2015-01-04 07:00:00+01:00,2766.3440827958602,4.704000000000065
2015-01-04 08:00:00+01:00,2922.065096745163,5.611000000000047
2015-01-04 09:00:00+01:00,3082.5330733463325,5.611000000000047
2015-01-04 10:00:00+01:00,3156.2141892905356,5.611000000000047
2015-01-04 11:00:00+01:00,3175.511624418779,5.611000000000047
2015-01-04 12:00:00+01:00,3166.533673316334,13.786000000000001
2015-01-04 13:00:00+01:00,3140.1157942102896,13.786000000000001
2015-01-04 14:00:00+01:00,2965.9229038548074,15.064000000000021
2015-01-04 15:00:00+01:00,2915.1510424478774,16.34200000000004
2015-01-04 16:00:00+01:00,2900.2909854507275,16.34200000000004
2015-01-04 17:00:00+01:00,2879.961601919904,13.15100000000001
2015-01-04 18:00:00+01:00,2845.80410979451,9.960000000000036
2015-01-04 19:00:00+01:00,2829.39613019349,7.5195000000000505
2015-01-04 20:00:00+01:00,2951.785210739463,5.079000000000065
2015-01-04 21:00:00+01:00,3131.5506224688766,5.079000000000065
2015-01-04 22:00:00+01:00,2909.062546872656,5.079000000000065
2015-01-04 23:00:00+01:00,2710.9284535773213,2.983000000000004
2015-01-05 00:00:00+01:00,2586.9914504274784,2.983000000000004
2015-01-05 01:00:00+01:00,2413.7273136343183,2.983000000000004
2015-01-05 02:00:00+01:00,2269.0481475926204,2.3780000000000427
2015-01-05 03:00:00+01:00,2185.8731063446826,2.3780000000000427
2015-01-05 04:00:00+01:00,2144.182390880456,2.3780000000000427
2015-01-05 05:00:00+01:00,2095.78401079946,6.289000000000044
2015-01-05 06:00:00+01:00,2089.9019049047547,6.289000000000044
2015-01-05 07:00:00+01:00,2060.1817909104543,6.289000000000044
2015-01-05 08:00:00+01:00,2146.0398980050995,6.289000000000044
2015-01-05 09:00:00+01:00,2319.613619319034,8.561000000000035
2015-01-05 10:00:00+01:00,2459.5458227088648,8.561000000000035
2015-01-05 11:00:00+01:00,2520.946752662367,8.561000000000035
2015-01-05 12:00:00+01:00,,9.484000000000037
2015-01-05 13:00:00+01:00,,11.708000000000027
2015-01-05 14:00:00+01:00,,12.858000000000004
2015-01-05 15:00:00+01:00,,13.139499999999998
2015-01-05 16:00:00+01:00,,12.352000000000032
2015-01-05 17:00:00+01:00,,12.811656249999999
2015-01-05 18:00:00+01:00,2258.7286635668215,12.202312500000005
2015-01-05 19:00:00+01:00,2275.2398380080995,10.870249999999999
2015-01-05 20:00:00+01:00,2358.827658617069,10.020000000000039
2015-01-05 21:00:00+01:00,2642.2006899655016,10.020000000000039
2015-01-05 22:00:00+01:00,2619.1882405879705,10.020000000000039
2015-01-05 23:00:00+01:00,2458.3074846257687,9.603000000000009
2015-01-06 00:00:00+01:00,2446.852857357132,9.186000000000035
2015-01-06 01:00:00+01:00,2306.8174591270435,9.186000000000035
2015-01-06 02:00:00+01:00,2223.43602819859,7.41700000000003
2015-01-06 03:00:00+01:00,2184.737963101845,7.41700000000003
2015-01-06 04:00:00+01:00,2171.4258287085645,7.41700000000003
2015-01-06 05:00:00+01:00,2230.8660566971653,6.25
2015-01-06 06:00:00+01:00,2418.1646917654116,6.25
2015-01-06 07:00:00+01:00,2671.198440077996,6.25
2015-01-06 08:00:00+01:00,2936.512374381281,7.395000000000039
2015-01-06 09:00:00+01:00,3065.712314384281,7.395000000000039
2015-01-06 10:00:00+01:00,3187.3790310484474,7.395000000000039
2015-01-06 11:00:00+01:00,3241.2467376631166,7.395000000000039
2015-01-06 12:00:00+01:00,3296.765561721914,9.501000000000033
2015-01-06 13:00:00+01:00,3310.2840857957103,10.4375
2015-01-06 14:00:00+01:00,3218.9566521673914,11.374000000000024
2015-01-06 15:00:00+01:00,3151.776811159442,11.334000000000117
2015-01-06 16:00:00+01:00,3156.833358332083,9.566000000000031
2015-01-06 17:00:00+01:00,3178.2978851057446,7.798000000000002
2015-01-06 18:00:00+01:00,3145.481925903705,7.798000000000002
2015-01-06 19:00:00+01:00,3111.014849257537,6.365499999999997
2015-01-06 20:00:00+01:00,3108.2285885705714,4.93300000000005
2015-01-06 21:00:00+01:00,3172.9317534123293,4.93300000000005
2015-01-06 22:00:00+01:00,3093.574921253937,4.93300000000005
2015-01-06 23:00:00+01:00,2829.705714714264,3.6160000000000423
2015-01-07 00:00:00+01:00,3149.30013499325,3.6160000000000423
2015-01-07 01:00:00+01:00,2939.4018299085046,3.6160000000000423
2015-01-07 02:00:00+01:00,2788.9437528123594,3.1510000000000105
2015-01-07 03:00:00+01:00,2708.6581670916453,3.1510000000000105
2015-01-07 04:00:00+01:00,2666.3482825858705,3.1510000000000105
2015-01-07 05:00:00+01:00,2685.2329383530823,2.562000000000012
2015-01-07 06:00:00+01:00,2785.4351282435878,2.562000000000012
2015-01-07 07:00:00+01:00,2953.9523023848806,2.562000000000012
2015-01-07 08:00:00+01:00,3200.58797060147,3.271312500000022
2015-01-07 09:00:00+01:00,3433.9115044247787,3.9806875000000446
2015-01-07 10:00:00+01:00,3531.4306284685767,7.725625000000036
2015-01-07 11:00:00+01:00,3590.767661616919,7.9290000000000305
2015-01-07 12:00:00+01:00,3667.0286485675715,11.168000000000006
2015-01-07 13:00:00+01:00,3689.421928903555,11.607500000000016
2015-01-07 14:00:00+01:00,3674.2522873856306,10.480687500000045
2015-01-07 15:00:00+01:00,3717.0781460926955,11.703343750000045
2015-01-07 16:00:00+01:00,3721.825108744563,9.00550000000004
2015-01-07 17:00:00+01:00,3735.137243137843,11.535000000000025
2015-01-07 18:00:00+01:00,3688.080395980201,10.14400000000012
2015-01-07 19:00:00+01:00,3631.22003899805,7.2207500000000095
2015-01-07 20:00:00+01:00,3557.1261436928153,5.319000000000017
2015-01-07 21:00:00+01:00,3479.317234138293,5.319000000000017
2015-01-07 22:00:00+01:00,3374.1616919154044,4.664000000000044
2015-01-07 23:00:00+01:00,3145.069146542673,4.0090000000000146
2015-01-08 00:00:00+01:00,2764.3833808309582,4.0090000000000146
2015-01-08 01:00:00+01:00,2594.937453127344,3.7549999999999955
2015-01-08 02:00:00+01:00,2465.2215389230537,3.501000000000033
2015-01-08 03:00:00+01:00,2378.2282885855707,3.501000000000033
2015-01-08 04:00:00+01:00,2330.8618569071546,3.501000000000033
2015-01-08 05:00:00+01:00,2307.5398230088495,3.501000000000033
2015-01-08 06:00:00+01:00,2327.146842657867,3.3740000000000236
2015-01-08 07:00:00+01:00,2326.321283935803,3.3740000000000236
2015-01-08 08:00:00+01:00,2481.0103494825257,3.3740000000000236
2015-01-08 09:00:00+01:00,2676.0485975701213,5.124000000000024
2015-01-08 10:00:00+01:00,2854.782060896955,5.124000000000024
2015-01-08 11:00:00+01:00,2935.6868156592172,5.124000000000024
2015-01-08 12:00:00+01:00,2980.3701814909255,12.093000000000018
2015-01-08 13:00:00+01:00,3026.601469926504,12.093000000000018
2015-01-08 14:00:00+01:00,2995.3334333283337,13.799000000000035
2015-01-08 15:00:00+01:00,2913.912704364782,13.799000000000035
2015-01-08 16:00:00+01:00,2875.8338083095846,13.220250000000021
2015-01-08 17:00:00+01:00,2853.750112494375,14.076656250000042
2015-01-08 18:00:00+01:00,2838.580470976451,12.780343750000043
2015-01-08 19:00:00+01:00,2842.398680065997,11.484000000000037
2015-01-08 20:00:00+01:00,2845.907304634768,8.08400000000006
2015-01-08 21:00:00+01:00,2912.364781760912,8.08400000000006
2015-01-08 22:00:00+01:00,2912.261586920654,8.08400000000006
2015-01-08 23:00:00+01:00,2728.058797060147,5.79400000000004
2015-01-09 00:00:00+01:00,2836.3101844907756,5.79400000000004
2015-01-09 01:00:00+01:00,2657.2671366431678,5.79400000000004
2015-01-09 02:00:00+01:00,2555.1042447877608,4.998000000000047
2015-01-09 03:00:00+01:00,2496.076796160192,4.998000000000047
2015-01-09 04:00:00+01:00,2460.1649917504124,4.998000000000047
2015-01-09 05:00:00+01:00,2479.77201139943,4.88250000000005
2015-01-09 06:00:00+01:00,2679.454027298635,4.462000000000046
